Episodes,Rewards
374,-1600.0
375,-836.0
376,-1768.0
377,-1112.0
378,-1206.0
379,-824.0
380,-1228.0
381,729.0
382,1309.0
383,973.0
384,1324.0
385,-981.0
386,884.0
387,-1035.0
388,-1678.0
389,-895.0
390,1028.0
391,-226.0
392,762.0
393,-1378.0
394,-883.0
395,-1022.0
396,387.0
397,908.0
398,1296.0
399,322.0
400,-1237.0
401,-882.0
402,-1149.0
403,-985.0
404,-1047.0
405,-954.0
406,-1039.0
407,-1905.0
408,-1302.0
409,-1052.0
410,-1243.0
411,-1170.0
412,-1824.0
413,-1769.0
414,-1952.0
415,-1753.0
416,-1596.0
417,-1164.0
418,-708.0
419,240.0
420,-1081.0
421,-974.0
422,-1862.0
423,1150.0
424,857.0
425,1019.0
426,-941.0
427,-930.0
428,-1061.0
429,-1113.0
430,-884.0
431,1154.0
432,1164.0
433,-904.0
434,898.0
435,-1431.0
436,-2404.0
437,-1303.0
438,-1048.0
439,360.0
440,1240.0
441,-1035.0
442,1307.0
443,-1533.0
444,1089.0
445,1200.0
446,902.0
447,-1446.0
448,682.0
449,-1054.0
450,-967.0
451,1142.0
452,-841.0
453,-992.0
454,-1344.0
455,-981.0
456,1229.0
457,1155.0
458,-1159.0
459,1049.0
460,-823.0
461,1196.0
462,1193.0
463,1208.0
464,-1155.0
465,-1035.0
466,-1198.0
467,-982.0
468,-1067.0
469,1139.0
470,1234.0
471,1209.0
472,1265.0
473,1144.0
474,1182.0
475,1137.0
476,-923.0
477,1229.0
478,1003.0
479,-1001.0
480,-837.0
481,-777.0
482,-722.0
483,1156.0
484,989.0
485,1212.0
486,966.0
487,-886.0
488,-702.0
489,-741.0
490,-587.0
491,1062.0
492,-1027.0
493,-844.0
494,-1030.0
495,1096.0
496,-656.0
497,-1140.0
498,-1235.0
499,1227.0
500,-1082.0
501,-1035.0
502,-1073.0
503,-895.0
504,1120.0
505,1141.0
506,1129.0
507,-994.0
508,1242.0
509,-719.0
510,1174.0
511,1395.0
512,-1026.0
513,757.0
514,-932.0
515,-785.0
516,-821.0
517,-920.0
518,-1060.0
519,-1154.0
520,-922.0
521,1086.0
522,-1077.0
523,-895.0
524,-959.0
525,-769.0
526,1034.0
527,-1816.0
528,1047.0
529,-901.0
530,-1003.0
531,1191.0
532,1286.0
533,-1601.0
534,-1230.0
535,805.0
536,-1131.0
537,-807.0
538,1268.0
539,-1035.0
540,1089.0
541,-653.0
542,1120.0
543,-1032.0
544,1119.0
545,1340.0
546,1114.0
547,-881.0
548,605.0
549,-1982.0
550,-1038.0
551,-788.0
552,1054.0
553,-1077.0
554,-1117.0
555,-1085.0
556,1328.0
557,-950.0
558,-1136.0
559,-1044.0
560,-1749.0
561,-939.0
562,-1052.0
563,703.0
564,-1049.0
565,-882.0
566,1109.0
567,1008.0
568,-985.0
569,-975.0
570,-714.0
571,-1164.0
572,-918.0
573,-832.0
574,-1165.0
575,1148.0
576,-845.0
577,-1039.0
578,-660.0
579,-1001.0
580,1228.0
581,-723.0
582,1120.0
583,1109.0
584,-1144.0
585,-1312.0
586,-1108.0
587,-868.0
588,-932.0
589,-1317.0
590,-455.0
591,682.0
592,-911.0
593,-1653.0
594,1066.0
595,282.0
596,-1221.0
597,-1081.0
598,-1091.0
599,-1014.0
600,-1645.0
601,912.0
602,-1107.0
603,-976.0
604,1066.0
605,-539.0
606,-1047.0
607,-986.0
608,1068.0
609,-818.0
610,-1221.0
611,1207.0
612,32.0
613,-581.0
614,-594.0
615,1000.0
616,-878.0
617,-1213.0
618,-575.0
619,1156.0
620,-1016.0
621,-417.0
622,1282.0
623,-1934.0
624,-128.0
625,1107.0
626,-456.0
627,1258.0
628,-1045.0
629,-1059.0
630,-709.0
631,-1163.0
632,-1079.0
633,-1017.0
634,-1027.0
635,1318.0
636,1060.0
637,996.0
638,-728.0
639,1211.0
640,762.0
641,-1305.0
642,1058.0
643,-1106.0
644,1267.0
645,-1171.0
646,1000.0
647,-421.0
648,1194.0
649,1089.0
650,-1588.0
651,1163.0
652,-1119.0
653,-40.0
654,1130.0
655,960.0
656,-218.0
657,1148.0
658,-804.0
659,-777.0
660,104.0
661,1279.0
662,1048.0
663,-861.0
664,867.0
665,-1148.0
666,1214.0
667,1186.0
668,1147.0
669,1195.0
670,-954.0
671,-992.0
672,1256.0
673,1229.0
674,1189.0
675,1095.0
676,-1437.0
677,1309.0
678,-738.0
679,512.0
680,1073.0
681,-955.0
682,-1146.0
683,582.0
684,1178.0
685,1188.0
686,1102.0
687,-970.0
688,1240.0
689,-1283.0
690,-883.0
691,1090.0
692,1237.0
693,1271.0
694,834.0
695,1080.0
696,-1370.0
697,1195.0
698,-951.0
699,866.0
700,1152.0
701,1449.0
702,1089.0
703,1098.0
704,1169.0
705,-492.0
706,1039.0
707,1122.0
708,1341.0
709,-1088.0
710,-1291.0
711,-1055.0
712,1109.0
713,1119.0
714,-1165.0
715,-748.0
716,-837.0
717,1369.0
718,-960.0
719,1191.0
720,1135.0
721,1116.0
722,-1081.0
723,-7.0
724,1167.0
725,1151.0
726,-934.0
727,-790.0
728,-940.0
729,-866.0
730,-882.0
731,1174.0
732,1167.0
733,-985.0
734,-893.0
735,-739.0
736,-880.0
737,-661.0
738,-817.0
739,1154.0
740,-804.0
741,1081.0
742,1289.0
743,1243.0
744,-917.0
745,-744.0
746,-839.0
747,-830.0
748,1203.0
749,1156.0
750,1262.0
751,1002.0
752,-799.0
753,1112.0
754,-718.0
755,1224.0
756,1106.0
757,-935.0
758,1122.0
759,-1140.0
760,-1262.0
761,1186.0
762,1274.0
763,-852.0
764,-919.0
765,-840.0
766,-937.0
767,1078.0
768,-941.0
769,-865.0
770,1282.0
771,1118.0
772,-994.0
773,-992.0
774,-816.0
775,-898.0
776,-933.0
777,1253.0
778,1301.0
779,1125.0
780,1124.0
781,1153.0
782,-848.0
783,-850.0
784,-699.0
785,-819.0
786,1058.0
787,1147.0
788,1037.0
789,-790.0
790,-865.0
791,-2729.0
792,-816.0
793,1249.0
794,-846.0
795,1099.0
796,-830.0
797,1245.0
798,-1041.0
799,1082.0
800,-930.0
801,-911.0
802,-1042.0
803,1133.0
804,1131.0
805,1381.0
806,-748.0
807,-1740.0
808,1101.0
809,-673.0
810,-999.0
811,-922.0
812,-937.0
813,1347.0
814,-707.0
815,-1019.0
816,-851.0
817,1127.0
818,-849.0
819,1249.0
820,1002.0
821,1377.0
822,-1162.0
823,270.0
824,910.0
825,1054.0
826,1040.0
827,-938.0
828,-895.0
829,1185.0
830,-887.0
831,1054.0
832,1117.0
833,1147.0
834,1072.0
835,-682.0
836,-804.0
837,-874.0
838,1068.0
839,-820.0
840,-758.0
841,1130.0
842,1281.0
843,-833.0
844,-935.0
845,-915.0
846,-968.0
847,-1291.0
848,1058.0
849,-920.0
850,-752.0
851,-920.0
852,1042.0
853,977.0
854,-992.0
855,-923.0
856,-1003.0
857,888.0
858,764.0
859,969.0
860,-1069.0
861,1103.0
862,963.0
863,-1011.0
864,-874.0
865,-742.0
866,-771.0
867,-874.0
868,1245.0
869,-869.0
870,680.0
871,-1135.0
872,-1053.0
873,1095.0
874,-1090.0
875,-1157.0
876,-1065.0
877,-981.0
878,-886.0
879,1193.0
880,1078.0
881,1412.0
882,-1192.0
883,-917.0
884,1175.0
885,-930.0
886,1187.0
887,1169.0
888,-1437.0
889,-871.0
890,1154.0
891,-988.0
892,-1000.0
893,1040.0
894,-785.0
895,-900.0
896,-829.0
897,1168.0
898,-1146.0
899,-1008.0
900,-987.0
901,1199.0
902,171.0
903,-764.0
904,-1230.0
905,-1228.0
906,1353.0
907,1114.0
908,-1094.0
909,-1107.0
910,-1107.0
911,1370.0
912,-870.0
913,-865.0
914,-1206.0
915,1180.0
916,1099.0
917,-909.0
918,1273.0
919,-943.0
920,1287.0
921,-1040.0
922,1238.0
923,-1040.0
924,1005.0
925,-1050.0
926,1266.0
927,-1218.0
928,1309.0
929,1130.0
930,-798.0
931,1122.0
932,-715.0
933,1108.0
934,-894.0
935,-732.0
936,-669.0
937,1078.0
938,-1170.0
939,-1124.0
940,-933.0
941,1159.0
942,-790.0
943,-677.0
944,-731.0
945,-1136.0
946,1364.0
947,-848.0
948,-966.0
949,1268.0
950,-804.0
951,1103.0
952,-979.0
953,-778.0
954,-759.0
955,-973.0
956,1103.0
957,-864.0
958,-1059.0
959,1101.0
960,-969.0
961,-1015.0
962,-865.0
963,-654.0
964,1165.0
965,1107.0
966,1169.0
967,1308.0
968,-1167.0
969,-812.0
970,1094.0
971,1324.0
972,1143.0
973,-784.0
974,-1106.0
975,-783.0
976,-899.0
977,-1066.0
978,-867.0
979,-962.0
980,-624.0
981,1077.0
982,-1222.0
983,1220.0
984,-1006.0
985,-953.0
986,929.0
987,-1306.0
988,-1443.0
989,1067.0
990,1044.0
991,-898.0
992,-1045.0
993,1200.0
994,879.0
995,1123.0
996,-799.0
997,994.0
998,999.0
999,1173.0
1000,-787.0
1001,-1288.0
