Steps,Robot Y Coordinates
1813,-0.7156091332435608
1814,-0.7262935042381287
1815,-0.7412810921669006
1816,-0.7457877397537231
1817,-0.7348051071166992
1818,-0.7102799415588379
1819,-0.6774827837944031
1820,-0.6562218070030212
1821,-0.6476258039474487
1822,-0.6371783018112183
1823,-0.6289865970611572
1824,-0.601250410079956
1825,-0.5549689531326294
1826,-0.49878713488578796
1827,-0.45642372965812683
1828,-0.4294719099998474
1829,-0.40670689940452576
1830,-0.3968634605407715
1831,-0.3991597294807434
1832,-0.40441837906837463
1833,-0.403716504573822
1834,-0.3935099244117737
1835,-0.38311418890953064
1836,-0.3780765235424042
1837,-0.3664988577365875
1838,-0.35201495885849
1839,-0.33727020025253296
1840,-0.3206576704978943
1841,-0.30663585662841797
1842,-0.285272479057312
1843,-0.2605731189250946
1844,-0.22033371031284332
1845,-0.17989607155323029
1846,-0.15040230751037598
1847,-0.13593487441539764
1848,-0.12718111276626587
1849,-0.1263308972120285
1850,-0.12673941254615784
1851,-0.12551990151405334
1852,-0.11474856734275818
1853,-0.08736643195152283
1854,-0.06631342321634293
1855,-0.06541045755147934
1856,-0.060194335877895355
1857,-0.046215321868658066
1858,-0.03399219736456871
1859,-0.02456536702811718
1860,-0.012537657283246517
1861,0.01639576256275177
1862,0.06444043666124344
1863,0.1303413361310959
1864,0.20674239099025726
1865,0.2752668857574463
1866,0.32605648040771484
1867,0.3840087950229645
1868,0.4336725175380707
1869,0.4826873540878296
1870,0.5287402272224426
1871,0.5586609244346619
1872,0.5808075070381165
1873,0.5981173515319824
1874,0.6150108575820923
1875,0.631190299987793
1876,0.6348007321357727
1877,0.6393671631813049
1878,0.6435428857803345
1879,0.6523837447166443
1880,0.6578142046928406
1881,0.6783402562141418
1882,0.7204218506813049
1883,0.7733346223831177
1884,0.8358724117279053
1885,0.8798412680625916
1886,0.8997370600700378
1887,0.9073172211647034
1888,0.9062425494194031
1889,0.8992202281951904
1890,0.894707202911377
1891,0.880954384803772
1892,-0.00271279807202518
1893,-0.014013641513884068
1894,-0.0413636676967144
1895,-0.0746157243847847
1896,-0.11495046317577362
1897,-0.1648540496826172
1898,-0.21352434158325195
1899,-0.25727224349975586
1900,-0.3029490113258362
1901,-0.3572376072406769
1902,-0.41432350873947144
1903,-0.4848878085613251
1904,-0.5589185953140259
1905,-0.6271057724952698
1906,-0.6778568625450134
1907,-0.710583508014679
1908,-0.7416738867759705
1909,-0.7579399347305298
1910,-0.7730168104171753
1911,-0.7941986322402954
1912,-0.8260204195976257
1913,-0.871675431728363
1914,-0.9213429093360901
1915,-0.97026526927948
1916,-1.0169072151184082
1917,-1.0538065433502197
1918,0.0036133986432105303
1919,0.014876223169267178
1920,0.037374284118413925
1921,0.055464114993810654
1922,0.08027651160955429
1923,0.0994686484336853
1924,0.10610745847225189
1925,0.10222036391496658
1926,0.07634308934211731
1927,0.03309283033013344
1928,-0.014662716537714005
1929,-0.06214851513504982
1930,-0.1107751652598381
1931,-0.1610649824142456
1932,-0.20104874670505524
1933,-0.23093581199645996
1934,-0.24256187677383423
1935,-0.24302025139331818
1936,-0.23504845798015594
1937,-0.21245194971561432
1938,-0.1804063320159912
1939,-0.16443997621536255
1940,-0.15503530204296112
1941,-0.1297827959060669
1942,-0.08837385475635529
1943,-0.038885459303855896
1944,0.011766593903303146
1945,0.0510488860309124
1946,0.0767817497253418
1947,0.08150109648704529
1948,0.07735492289066315
1949,0.07116363942623138
1950,0.061068519949913025
1951,0.05609996244311333
1952,0.045740969479084015
1953,0.024663029238581657
1954,-0.006663799285888672
1955,-0.032224830240011215
1956,-0.04871233180165291
1957,-0.06205626204609871
1958,-0.07045938074588776
1959,-0.07495530694723129
1960,-0.08499264717102051
1961,-0.0874670147895813
1962,-0.08329802006483078
1963,-0.0864754244685173
1964,-0.09581007063388824
1965,-0.10712340474128723
1966,-0.1083507239818573
1967,-0.08755364269018173
1968,-0.04879888519644737
1969,-0.007204814814031124
1970,0.040884893387556076
1971,0.08906223624944687
1972,0.11899438500404358
1973,0.12625692784786224
1974,0.12777890264987946
1975,0.13022702932357788
1976,0.13397936522960663
1977,0.13755543529987335
1978,0.14304357767105103
1979,0.13751181960105896
1980,0.11987201869487762
1981,0.10578194260597229
1982,0.09915437549352646
1983,0.09866257756948471
1984,0.09476184844970703
1985,0.08490587770938873
1986,0.08075297623872757
1987,0.0720963180065155
1988,0.07187364250421524
1989,0.06417275220155716
1990,0.04385977238416672
1991,0.028873736038804054
1992,0.018849121406674385
1993,0.018060171976685524
1994,0.015104305930435658
1995,0.0037733521312475204
1996,-0.011674463748931885
1997,-0.030196864157915115
1998,-0.050252605229616165
1999,-0.0581706240773201
2000,-0.058807533234357834
2001,-0.05627013370394707
2002,-0.048027943819761276
2003,-0.0353536382317543
2004,-0.0290810726583004
2005,-0.026965081691741943
2006,-0.024169577285647392
2007,-0.02030952461063862
2008,-0.02648419700562954
2009,-0.051993634551763535
2010,-0.09703998267650604
2011,-0.15107695758342743
2012,-0.1888943910598755
2013,-0.20797942578792572
2014,-0.2143307775259018
2015,-0.21624183654785156
2016,-0.22014446556568146
2017,-0.21881131827831268
2018,-0.21169593930244446
2019,-0.19567546248435974
2020,-0.1731838434934616
2021,-0.15958009660243988
2022,-0.15684886276721954
2023,-0.1566467583179474
2024,-0.15682390332221985
2025,-0.1618007868528366
2026,-0.17430034279823303
2027,-0.1976996511220932
2028,-0.23000568151474
2029,-0.2698589265346527
2030,-0.3217379152774811
2031,-0.3786894679069519
2032,-0.43567851185798645
2033,-0.48712068796157837
2034,-0.5279950499534607
2035,-0.5663143396377563
2036,-0.5989435911178589
2037,-0.6398401260375977
2038,-0.6731206178665161
2039,-0.7114854454994202
2040,-0.7614383697509766
2041,-0.8103097081184387
2042,-0.8472478985786438
2043,-0.8905121684074402
2044,-0.9382131695747375
2045,1.495071319368435e-05
2046,-0.005990169942378998
2047,-0.017936820164322853
2048,-0.03827086091041565
2049,-0.06271728873252869
2050,-0.09700001776218414
2051,-0.13726608455181122
2052,-0.17757514119148254
2053,-0.21789640188217163
2054,-0.25632238388061523
2055,-0.28405317664146423
2056,-0.3111904561519623
2057,-0.33498165011405945
2058,-0.35423943400382996
2059,0.007700628135353327
2060,0.010398730635643005
2061,0.015074499882757664
2062,0.0319671668112278
2063,0.05083438754081726
2064,0.06367921084165573
2065,0.08408529311418533
2066,0.11765757203102112
2067,0.16303472220897675
2068,0.20618420839309692
2069,0.24250395596027374
2070,0.2548969089984894
2071,0.24798600375652313
2072,0.23411709070205688
2073,0.21218977868556976
2074,0.18765099346637726
2075,0.15922792255878448
2076,0.1303059607744217
2077,0.09665858745574951
2078,0.06225498020648956
2079,0.027905123308300972
2080,-0.010683084838092327
2081,-0.06603303551673889
2082,-0.13018953800201416
2083,-0.18790081143379211
2084,-0.22981064021587372
2085,-0.2652174234390259
2086,-0.2932615280151367
2087,-0.31756827235221863
2088,-0.3277718126773834
2089,-0.32681331038475037
2090,-0.3155559301376343
2091,-0.289559543132782
2092,-0.25535327196121216
2093,-0.21440573036670685
2094,-0.1647462546825409
2095,-0.116648368537426
2096,-0.0716036856174469
2097,-0.03424650803208351
2098,0.006821330636739731
2099,0.0362754724919796
2100,0.05795528367161751
2101,0.07292762398719788
2102,0.0814519077539444
2103,0.08463957160711288
2104,0.09201087057590485
2105,0.10838273912668228
2106,0.12960363924503326
2107,0.14502808451652527
2108,0.16199959814548492
2109,0.18589159846305847
2110,0.22478853166103363
2111,0.26704493165016174
2112,0.29844820499420166
2113,0.31126850843429565
2114,0.30175185203552246
2115,0.2744680941104889
2116,0.25079166889190674
2117,0.23185798525810242
2118,0.2021215260028839
2119,0.17089584469795227
2120,0.14518634974956512
2121,0.12021617591381073
2122,0.10508979856967926
2123,0.09010379016399384
2124,0.07263363897800446
2125,0.04943303018808365
2126,0.01507685799151659
2127,-0.01767715997993946
2128,-0.07188867032527924
2129,-0.13905690610408783
2130,-0.20178525149822235
2131,-0.2655288279056549
2132,-0.33122697472572327
2133,-0.3871745765209198
2134,-0.43950527906417847
2135,-0.4775593876838684
2136,-0.5019801259040833
2137,-0.5102140307426453
2138,-0.5084524750709534
2139,-0.5058578848838806
2140,-0.5062346458435059
2141,-0.5046245455741882
2142,-0.4921223819255829
2143,-0.46416667103767395
2144,-0.42235541343688965
2145,-0.37129679322242737
2146,-0.3241247534751892
2147,-0.2853512465953827
2148,-0.26876920461654663
2149,-0.2635648846626282
2150,-0.25476354360580444
2151,-0.2446107566356659
2152,-0.2240729182958603
2153,-0.21716074645519257
2154,-0.21468490362167358
2155,-0.20071393251419067
2156,-0.17819371819496155
2157,-0.16750214993953705
2158,-0.16320666670799255
2159,-0.15366113185882568
2160,-0.14266957342624664
2161,-0.13600298762321472
2162,-0.14498047530651093
2163,-0.17330165207386017
2164,-0.2066347897052765
2165,-0.24260130524635315
2166,-0.30068686604499817
2167,-0.3603164553642273
2168,-0.4082934558391571
2169,-0.45422491431236267
2170,-0.5026655197143555
2171,-0.5391918420791626
2172,-0.5736420154571533
2173,-0.5935429930686951
2174,-0.5990467667579651
2175,-0.5853057503700256
2176,-0.5680981874465942
2177,-0.5394519567489624
2178,-0.5071581602096558
2179,-0.4921782612800598
2180,-0.48232367634773254
2181,-0.45967546105384827
2182,-0.4471976161003113
2183,-0.43321871757507324
2184,-0.4064144194126129
2185,-0.3812733292579651
2186,-0.3775652050971985
2187,-0.3776489198207855
2188,-0.3736077845096588
2189,-0.3634043037891388
2190,-0.3631463050842285
2191,-0.35902175307273865
2192,-0.3499535322189331
2193,-0.3465840816497803
2194,-0.34138789772987366
2195,-0.3202424943447113
2196,-0.2957032322883606
2197,-0.2716447412967682
2198,-0.2541201412677765
2199,-0.2306521236896515
2200,-0.21906454861164093
2201,-0.20666390657424927
2202,-0.19606485962867737
2203,-0.19334492087364197
2204,-0.1961401253938675
2205,-0.20061473548412323
2206,-0.2036019116640091
2207,-0.20861688256263733
2208,-0.22269651293754578
2209,-0.23862481117248535
2210,-0.2455272078514099
2211,-0.24767683446407318
2212,-0.24369920790195465
2213,-0.23802600800991058
2214,-0.23782160878181458
2215,-0.23479266464710236
2216,-0.2255271077156067
2217,-0.2122119814157486
2218,-0.1929793506860733
2219,-0.15364579856395721
2220,-0.09806789457798004
2221,-0.039504680782556534
2222,0.01556524820625782
2223,0.04729647934436798
2224,0.05620983615517616
2225,0.07668749988079071
2226,0.0999990850687027
2227,0.12273021042346954
2228,0.14918267726898193
2229,0.16570675373077393
2230,0.17440040409564972
2231,0.1658231019973755
2232,0.15326383709907532
2233,0.15192265808582306
2234,0.1470044106245041
2235,0.13467995822429657
2236,0.13005992770195007
2237,0.12996041774749756
2238,0.12779287993907928
2239,0.12124241888523102
2240,0.10560937970876694
2241,0.08015909790992737
2242,0.050595082342624664
2243,0.02634531632065773
2244,0.004296496510505676
2245,-0.014819265343248844
2246,-0.028265122324228287
2247,-0.037986479699611664
2248,-0.044137537479400635
2249,-0.045858267694711685
2250,-0.053991228342056274
2251,-0.06752628087997437
2252,-0.08308811485767365
2253,-0.09704963862895966
2254,-0.11482185125350952
2255,-0.14023242890834808
2256,-0.17265574634075165
2257,-0.19810843467712402
2258,-0.20860052108764648
2259,-0.22278988361358643
2260,-0.23876237869262695
2261,-0.24903473258018494
2262,-0.25040581822395325
2263,-0.256264865398407
2264,-0.2557486891746521
2265,-0.24815984070301056
2266,-0.2436404675245285
2267,-0.23123326897621155
2268,-0.20611968636512756
2269,-0.16786488890647888
2270,-0.1281464695930481
2271,-0.09247391670942307
2272,-0.0779789388179779
2273,-0.07047075033187866
2274,-0.05970244109630585
2275,-0.04856310412287712
2276,-0.02956465631723404
2277,-0.002353164367377758
2278,0.021347779780626297
2279,0.04312000051140785
2280,0.06516794115304947
2281,0.07930193096399307
2282,0.07787486910820007
2283,0.06934148818254471
2284,0.0643216148018837
2285,0.06420792639255524
2286,0.06422233581542969
2287,0.060028936713933945
2288,0.046319134533405304
2289,0.03906834125518799
2290,0.04083772376179695
2291,0.053480114787817
2292,0.08208341896533966
2293,0.12196854501962662
2294,0.1697668731212616
2295,0.22748608887195587
2296,0.2681724727153778
2297,0.3066132962703705
2298,0.3425486087799072
2299,0.39238324761390686
2300,0.434116929769516
2301,0.45302867889404297
2302,0.4655264616012573
2303,0.4647408127784729
2304,0.4456762969493866
2305,0.4101039171218872
2306,0.374080628156662
2307,0.35070258378982544
2308,0.33383533358573914
2309,0.32297012209892273
2310,0.3075135052204132
2311,0.2896856367588043
2312,0.27924826741218567
2313,0.28043022751808167
2314,0.28178176283836365
2315,0.2827727794647217
2316,0.2903762459754944
2317,0.31263497471809387
2318,0.3495512306690216
2319,0.38886910676956177
2320,0.4278850555419922
2321,0.45722296833992004
2322,0.48749110102653503
2323,-0.0002010358584811911
2324,0.007319314870983362
2325,0.02142786793410778
2326,0.04410828649997711
2327,0.08683377504348755
2328,0.13778680562973022
2329,0.19536271691322327
2330,0.24345916509628296
2331,0.29116660356521606
2332,0.33165231347084045
2333,0.3493286669254303
2334,0.3525199592113495
2335,0.3434298038482666
2336,0.3301946222782135
2337,0.3166472315788269
2338,0.30545148253440857
2339,0.3011990487575531
2340,0.29204297065734863
2341,0.2846664786338806
2342,0.29462552070617676
2343,0.32084932923316956
2344,0.3451865017414093
2345,0.3725953996181488
2346,0.4150436222553253
2347,0.46083080768585205
2348,0.5047574639320374
2349,0.5371043682098389
2350,0.5492039918899536
2351,0.5536549687385559
2352,0.5709103345870972
2353,0.592799186706543
2354,0.605758547782898
2355,0.61564040184021
2356,0.6158983111381531
2357,0.6219439506530762
2358,0.6429054737091064
2359,0.6746468544006348
2360,0.7078631520271301
2361,0.7557808756828308
2362,0.8014646768569946
2363,0.8436106443405151
2364,0.8675781488418579
2365,0.8982959985733032
2366,0.9458117485046387
2367,0.9858902096748352
2368,1.0148810148239136
2369,1.0553816556930542
2370,1.1010500192642212
2371,1.146824836730957
2372,1.1820183992385864
2373,1.205361247062683
2374,1.2357546091079712
2375,0.0028564538806676865
2376,0.005118170753121376
2377,0.008398858830332756
2378,0.016216738149523735
2379,0.03156883642077446
2380,0.044685907661914825
2381,0.04623223841190338
2382,0.04623027145862579
2383,0.046227555721998215
2384,0.047869473695755005
2385,0.05512700229883194
2386,0.07537893950939178
2387,0.09673237055540085
2388,0.10259915888309479
2389,0.0989757850766182
2390,0.09868782758712769
2391,0.09748563915491104
2392,0.09394510090351105
2393,0.0917348712682724
2394,0.09361879527568817
2395,0.09259489178657532
2396,0.08818347007036209
2397,0.0746113583445549
2398,0.04734998568892479
2399,0.013669606298208237
2400,-0.03050495684146881
2401,-0.08134634047746658
2402,-0.13012544810771942
2403,-0.17675943672657013
2404,-0.22302913665771484
2405,-0.25983449816703796
2406,-0.3007991313934326
2407,-0.31649884581565857
2408,-0.32083243131637573
2409,-0.3412511944770813
2410,-0.3737494647502899
2411,-0.4028940498828888
2412,-0.4375035762786865
2413,-0.45739811658859253
2414,-0.4787011444568634
2415,-0.4955326020717621
2416,-0.5125676989555359
2417,0.0023463338147848845
2418,0.007496814243495464
2419,0.017468176782131195
2420,0.03607288375496864
2421,0.057465702295303345
2422,0.08772703260183334
2423,0.12794595956802368
2424,0.181559756398201
2425,0.2337675392627716
2426,0.2816472053527832
2427,0.3174741864204407
2428,0.3461264967918396
2429,0.37882328033447266
2430,0.4160413444042206
2431,0.4674777388572693
2432,0.5246996283531189
2433,0.5863412618637085
2434,0.6273175477981567
2435,0.6450296640396118
2436,0.6557078957557678
2437,0.6598287224769592
2438,0.6551368832588196
2439,0.6383368968963623
2440,0.6136721968650818
2441,0.5770702362060547
2442,0.5462013483047485
2443,0.5062215924263
2444,0.46916118264198303
2445,0.4519593119621277
2446,0.4437163472175598
2447,0.4508279263973236
2448,0.46041977405548096
2449,0.46762174367904663
2450,0.46748611330986023
2451,0.4698096215724945
2452,0.4678732752799988
2453,0.464203804731369
2454,0.4603199362754822
2455,0.45258307456970215
2456,0.44054144620895386
2457,0.4214121699333191
2458,0.4034630358219147
2459,-0.0005545965395867825
2460,-0.008505248464643955
2461,-0.024941321462392807
2462,-0.0534859299659729
2463,-0.08578561991453171
2464,-0.1381049007177353
2465,-0.20553074777126312
2466,-0.274235337972641
2467,-0.33575937151908875
2468,-0.3786361515522003
2469,-0.40807634592056274
2470,-0.42469602823257446
2471,-0.42540085315704346
2472,-0.41996172070503235
2473,-0.41552722454071045
2474,-0.40891072154045105
2475,-0.3928048014640808
2476,-0.369637131690979
2477,-0.3553186058998108
2478,-0.34927627444267273
2479,-0.3553106486797333
2480,-0.3590530455112457
2481,-0.3549893796443939
2482,-0.3453957736492157
2483,-0.3387887477874756
2484,-0.33168303966522217
2485,-0.31157681345939636
2486,-0.29465049505233765
2487,-0.28600502014160156
2488,-0.29360467195510864
2489,-0.3189364969730377
2490,-0.34791088104248047
2491,-0.36175337433815
2492,-0.38167324662208557
2493,-0.421282023191452
2494,-0.47667935490608215
2495,-0.5314286351203918
2496,-0.5870221853256226
2497,-0.6190963983535767
2498,-0.6288272738456726
2499,-0.6299039721488953
2500,-0.6313504576683044
2501,-0.6407505869865417
2502,-0.6482489705085754
2503,-0.6644297242164612
2504,-0.6742883324623108
2505,-0.6676397919654846
2506,-0.6596909165382385
2507,-0.6592907905578613
2508,-0.6532923579216003
2509,-0.6363768577575684
2510,-0.6127926707267761
2511,-0.5762925744056702
2512,-0.538590669631958
2513,-0.49033063650131226
2514,-0.43270188570022583
2515,-0.38940709829330444
2516,0.001492834067903459
2517,0.00395218888297677
2518,0.003945152275264263
2519,0.003938334994018078
2520,0.009996771812438965
2521,0.028894631192088127
2522,0.04966389015316963
2523,0.06254582107067108
2524,0.07103076577186584
2525,0.08549940586090088
2526,0.10534404963254929
2527,0.11657686531543732
2528,0.12174515426158905
2529,0.14066606760025024
2530,0.16015762090682983
2531,0.181746244430542
2532,0.20003879070281982
2533,0.21018801629543304
2534,0.2205515056848526
2535,0.22547149658203125
2536,0.2378092110157013
2537,0.25597530603408813
2538,0.27090123295783997
2539,0.28157415986061096
2540,0.2969622015953064
2541,0.3191133737564087
2542,0.34527119994163513
2543,0.3694399893283844
2544,0.3872759938240051
2545,0.4046655297279358
2546,0.4173051714897156
2547,0.4206445813179016
2548,0.4124647080898285
2549,0.3935087025165558
2550,0.3754107654094696
2551,0.3566102087497711
2552,0.3303444981575012
2553,0.2978317439556122
2554,0.28219595551490784
2555,0.2756619453430176
2556,0.2670091390609741
2557,0.2610982060432434
2558,0.2527835965156555
2559,0.2493128925561905
2560,0.2612537741661072
2561,0.2942386865615845
2562,0.34351807832717896
2563,0.3873644769191742
2564,0.4323973059654236
2565,0.47805604338645935
2566,0.5040191411972046
2567,0.521770715713501
2568,0.5468877553939819
2569,0.5582067966461182
2570,0.558367908000946
2571,0.5633028149604797
2572,0.582959771156311
2573,0.624686598777771
2574,0.6771777272224426
2575,0.7141081094741821
2576,0.7407869100570679
2577,0.7608276009559631
2578,0.7762446999549866
2579,0.796388566493988
2580,0.808172345161438
2581,0.8163463473320007
2582,0.8345459699630737
2583,0.8552265763282776
2584,0.8747787475585938
2585,0.884681224822998
2586,0.8840404152870178
2587,0.8751168251037598
2588,0.8591721653938293
2589,0.8280044198036194
2590,0.7913565039634705
2591,0.7529764175415039
2592,0.7164070010185242
2593,0.6625193357467651
2594,0.5916609168052673
2595,0.5131707787513733
2596,0.43939971923828125
2597,0.3769283890724182
2598,0.31580933928489685
2599,0.2677402198314667
2600,0.22064311802387238
2601,0.1680448353290558
2602,0.13578417897224426
2603,0.11773918569087982
2604,0.11278047412633896
2605,0.1100132092833519
2606,0.10971897095441818
2607,0.10970456153154373
2608,0.10968947410583496
2609,0.10967397689819336
2610,0.10757868736982346
2611,0.10169334709644318
2612,0.10109464079141617
2613,0.10110878199338913
2614,0.09989183396100998
2615,0.09654796123504639
2616,0.09395536780357361
2617,0.08639191836118698
2618,0.07277495414018631
2619,0.04845250025391579
2620,0.018935676664114
2621,-0.004182091914117336
2622,-0.03048165701329708
2623,-0.043498311191797256
2624,-0.04368845373392105
2625,-0.052085574716329575
2626,-0.07226686924695969
2627,-0.09534164518117905
2628,-0.1320689618587494
2629,-0.18895256519317627
2630,-0.2569347023963928
2631,-0.317253053188324
2632,-0.38441938161849976
2633,-0.4530090093612671
2634,-0.5055572986602783
2635,-0.5499010682106018
2636,-0.5861290693283081
2637,-0.6221030950546265
2638,-0.637115478515625
2639,-0.6431777477264404
2640,-0.662707507610321
2641,-0.6983243227005005
2642,-0.7351242303848267
2643,-0.7611961960792542
2644,-0.7704340815544128
2645,-0.7782195806503296
2646,-0.7752709984779358
2647,-0.7565522193908691
2648,-0.7310702800750732
2649,-0.6909985542297363
2650,-0.6422010064125061
2651,-0.5929582118988037
2652,-0.5633931159973145
2653,-0.5537340641021729
2654,-0.549915075302124
2655,-0.5455518364906311
2656,-0.544341504573822
2657,-0.5482008457183838
2658,-0.5494831800460815
2659,-0.5494862198829651
2660,-0.5494638085365295
2661,-0.5483949184417725
2662,-0.5423133969306946
2663,-0.5289617776870728
2664,-0.49855342507362366
2665,-0.45387864112854004
2666,-0.3916950821876526
2667,-0.32352137565612793
2668,-0.27314293384552
2669,-0.2432757318019867
2670,-0.22636286914348602
2671,-0.20876958966255188
2672,-0.196692556142807
2673,-0.19011840224266052
2674,-0.1795470267534256
2675,-0.16180865466594696
2676,-0.13370780646800995
2677,-0.1027667373418808
2678,-0.07466905564069748
2679,-0.040539711713790894
2680,-0.00249399128369987
2681,0.030611414462327957
2682,0.0764273926615715
2683,0.1232946366071701
2684,0.15627336502075195
2685,0.18452024459838867
2686,0.20888006687164307
2687,0.22162938117980957
2688,0.21760746836662292
2689,0.20594173669815063
2690,0.18053790926933289
2691,0.14933863282203674
2692,0.11831463128328323
2693,0.09332036972045898
2694,0.07215127348899841
2695,0.057277657091617584
2696,0.03409777954220772
2697,0.004956182092428207
2698,-0.02744278870522976
2699,-0.05230244994163513
2700,-0.06406338512897491
2701,-0.05203548073768616
2702,-0.024233900010585785
2703,0.007471523247659206
2704,0.027501126751303673
2705,0.035360392183065414
2706,0.042295124381780624
2707,0.0577823705971241
2708,0.07742393761873245
2709,0.08542642742395401
2710,0.0816020742058754
2711,0.07614104449748993
2712,0.07600760459899902
2713,0.07187437266111374
2714,0.05832178518176079
2715,0.03759739175438881
2716,0.011077051982283592
2717,-0.0056569864973425865
2718,-0.010643258690834045
2719,-0.005589655600488186
2720,-0.0002695288276299834
2721,0.00170406443066895
2722,0.004523976240307093
2723,0.014693442732095718
2724,0.02585299126803875
2725,0.03494061157107353
2726,0.04243522509932518
2727,0.04930561035871506
2728,0.050089143216609955
2729,0.033759113401174545
2730,0.006114962510764599
2731,-0.021792495623230934
2732,-0.043429769575595856
2733,-0.07306143641471863
2734,-0.10665718466043472
2735,-0.1410064846277237
2736,-0.1819160431623459
2737,-0.23270386457443237
2738,-0.27165892720222473
2739,-0.31583720445632935
2740,-0.35256803035736084
2741,-0.3812122941017151
2742,-5.137213520356454e-05
2743,-5.1434646593406796e-05
2744,0.00031854971894063056
2745,0.0008834569598548114
2746,0.0016509240958839655
2747,-0.0005570151261053979
2748,-0.0023885273840278387
2749,-0.009630625136196613
2750,-0.026664461940526962
2751,-0.05127055197954178
2752,-0.06966331601142883
2753,-0.087494395673275
2754,-0.10220135748386383
2755,-0.11355815082788467
2756,-0.12879148125648499
2757,-0.1485552042722702
2758,-0.16491132974624634
2759,-0.1713634729385376
2760,-0.17598040401935577
2761,-0.18043063580989838
2762,-0.18454015254974365
2763,-0.002965704072266817
2764,-0.004126254469156265
2765,-0.0041189552284777164
2766,-0.007074639201164246
2767,-0.01582416146993637
2768,-0.018149198964238167
2769,-0.008962505497038364
2770,0.005703712347894907
2771,0.0256749726831913
2772,0.055394481867551804
2773,0.09404080361127853
2774,0.1439570039510727
2775,0.19257852435112
2776,0.22651821374893188
2777,0.26311302185058594
2778,0.29688864946365356
2779,0.33911582827568054
2780,0.37409138679504395
2781,0.4115939438343048
2782,0.4465910792350769
2783,0.48389339447021484
2784,0.5301950573921204
2785,0.5742383599281311
2786,0.6000919938087463
2787,0.6058425903320312
2788,0.6040463447570801
2789,0.6039018630981445
2790,0.6038720607757568
2791,0.6024201512336731
2792,0.5986772179603577
2793,0.5969567894935608
2794,0.5889609456062317
2795,0.5675462484359741
2796,0.5457816123962402
2797,0.5384033918380737
2798,0.5390702486038208
2799,0.5378179550170898
2800,0.5316804051399231
2801,0.513777494430542
2802,0.48558899760246277
2803,0.4665311574935913
2804,0.45302215218544006
2805,0.4190707504749298
2806,0.3860027492046356
2807,0.36263060569763184
2808,0.34148991107940674
2809,0.32848042249679565
2810,0.33269885182380676
2811,0.34152868390083313
2812,0.35073497891426086
2813,0.3551308214664459
2814,0.34787482023239136
2815,0.3291306495666504
2816,0.30024096369743347
2817,0.2599684000015259
2818,0.21029172837734222
2819,0.16392812132835388
2820,0.12248370051383972
2821,0.08868585526943207
2822,0.057454004883766174
2823,0.034033145755529404
2824,0.01233330275863409
2825,-0.000368033186532557
2826,-0.009253690019249916
2827,-0.024171432480216026
2828,-0.04430190101265907
2829,-0.06891055405139923
2830,-0.11055821925401688
2831,-0.15795044600963593
2832,-0.20533259212970734
2833,-0.2357868105173111
2834,-0.2554018199443817
2835,-0.26927804946899414
2836,-0.2844524085521698
2837,-0.28982827067375183
2838,-0.30277419090270996
2839,-0.31264904141426086
2840,-0.31298577785491943
2841,-0.30109846591949463
2842,-0.28722116351127625
2843,-0.2668987810611725
2844,-0.2523701786994934
2845,-0.2478342205286026
2846,-0.23656606674194336
2847,-0.21220089495182037
2848,-0.17328183352947235
2849,-0.1315654069185257
2850,-0.0946119949221611
2851,-0.0680944174528122
2852,-0.05407005921006203
2853,-0.044486336410045624
2854,-0.043976474553346634
2855,-0.045855749398469925
2856,-0.04859651252627373
2857,-0.05254797264933586
2858,-0.05373704805970192
2859,-0.056190989911556244
2860,-0.0575401745736599
2861,-0.05261148512363434
2862,-0.04569508880376816
2863,-0.04628551006317139
2864,-0.04773293808102608
2865,-0.05619709566235542
2866,-0.07508841902017593
2867,-0.09455864131450653
2868,-0.11522236466407776
2869,-0.1319110095500946
2870,-0.1376623511314392
2871,-0.12612827122211456
2872,-0.1011076495051384
2873,-0.0782393217086792
2874,-0.05904005095362663
2875,-0.05225846543908119
2876,-0.059675369411706924
2877,-0.07896975427865982
2878,-0.0939183160662651
2879,-0.09749283641576767
2880,-0.09871331602334976
2881,-0.09959427267313004
2882,-0.09827219694852829
2883,-0.0881151407957077
2884,-0.06352432072162628
2885,-0.029935616999864578
2886,0.004078279249370098
2887,0.02736940234899521
2888,0.03351492062211037
2889,0.03594791516661644
2890,0.044948332011699677
2891,0.06177777796983719
2892,0.07516758888959885
2893,0.08245041966438293
2894,0.08944140374660492
2895,0.10906106978654861
2896,0.1396210491657257
2897,0.1741815209388733
2898,0.21476349234580994
2899,0.2528112828731537
2900,0.26869434118270874
2901,0.26557832956314087
2902,0.24830102920532227
2903,0.23183779418468475
2904,0.22095614671707153
2905,0.20918112993240356
2906,0.19212475419044495
2907,0.17427393794059753
2908,0.16352367401123047
2909,0.15766580402851105
2910,0.15207868814468384
2911,0.14722049236297607
2912,0.14266423881053925
2913,0.13513042032718658
2914,0.12853163480758667
2915,0.13131962716579437
2916,0.13610295951366425
2917,0.14936402440071106
2918,0.17136774957180023
2919,0.18347254395484924
2920,0.18981751799583435
2921,0.20080263912677765
2922,0.2199731022119522
2923,0.2488502860069275
2924,0.2930247187614441
2925,0.3411513864994049
2926,0.3884488046169281
2927,0.43871545791625977
2928,0.4918381869792938
2929,0.525384783744812
2930,0.5364319086074829
2931,0.5342156887054443
2932,0.5251259207725525
2933,0.519680380821228
