Steps,Headings
2696,1.3730000257492065
2697,1.0299999713897705
2698,0.5789999961853027
2699,0.09600000083446503
2700,-0.453000009059906
2701,-1.0
2702,-1.440999984741211
2703,-1.4160000085830688
2704,-1.1510000228881836
2705,-1.0750000476837158
2706,-1.1959999799728394
2707,-1.4930000305175781
2708,-1.5670000314712524
2709,-1.375
2710,-1.1119999885559082
2711,-1.0010000467300415
2712,-0.9980000257492065
2713,-1.0080000162124634
2714,-1.1640000343322754
2715,-1.3650000095367432
2716,-1.7009999752044678
2717,-2.1619999408721924
2718,-2.4790000915527344
2719,-2.7269999980926514
2720,-2.7170000076293945
2721,-2.760999917984009
2722,-2.8970000743865967
2723,-3.0299999713897705
2724,-2.9519999027252197
2725,-2.9670000076293945
2726,-2.9730000495910645
2727,-2.997999906539917
2728,-2.759000062942505
2729,-2.5959999561309814
2730,-2.559999942779541
2731,-2.640000104904175
2732,-2.6549999713897705
2733,-2.625
2734,-2.6089999675750732
2735,-2.4030001163482666
2736,-2.0320000648498535
2737,-1.7640000581741333
2738,-1.4989999532699585
2739,-1.274999976158142
2740,-1.4950000047683716
2741,-1.9160000085830688
2742,0.5059999823570251
2743,0.5049999952316284
2744,0.45399999618530273
2745,0.4259999990463257
2746,0.3610000014305115
2747,0.2460000067949295
2748,0.210999995470047
2749,0.07199999690055847
2750,-0.03799999877810478
2751,-0.33799999952316284
2752,-0.47999998927116394
2753,-0.1940000057220459
2754,0.08900000154972076
2755,0.12099999934434891
2756,0.0989999994635582
2757,0.035999998450279236
2758,0.24799999594688416
2759,0.35899999737739563
2760,0.38499999046325684
2761,0.4020000100135803
2762,0.4099999964237213
2763,3.0959999561309814
2764,3.135999917984009
2765,3.135999917984009
2766,-3.1419999599456787
2767,-3.055000066757202
2768,-2.760999917984009
2769,-2.5490000247955322
2770,-2.5789999961853027
2771,-2.38100004196167
2772,-2.053999900817871
2773,-2.058000087738037
2774,-2.0230000019073486
2775,-1.7630000114440918
2776,-1.4630000591278076
2777,-1.159999966621399
2778,-1.0080000162124634
2779,-0.9399999976158142
2780,-1.1039999723434448
2781,-1.4769999980926514
2782,-1.7350000143051147
2783,-2.1610000133514404
2784,-2.430999994277954
2785,-2.61899995803833
2786,-2.947000026702881
2787,2.937999963760376
2788,2.765000104904175
2789,2.759000062942505
2790,2.759000062942505
2791,2.736999988555908
2792,2.7039999961853027
2793,2.6440000534057617
2794,2.499000072479248
2795,2.443000078201294
2796,2.6689999103546143
2797,3.0450000762939453
2798,3.0380001068115234
2799,2.8610000610351562
2800,2.5920000076293945
2801,2.190999984741211
2802,1.7569999694824219
2803,1.496999979019165
2804,1.4769999980926514
2805,1.406000018119812
2806,1.1890000104904175
2807,0.9739999771118164
2808,0.5600000023841858
2809,0.07000000029802322
2810,-0.32499998807907104
2811,-0.41600000858306885
2812,-0.18700000643730164
2813,0.04899999871850014
2814,0.3709999918937683
2815,0.4699999988079071
2816,0.5860000252723694
2817,0.7940000295639038
2818,0.9539999961853027
2819,1.3279999494552612
2820,1.6799999475479126
2821,1.6579999923706055
2822,1.3630000352859497
2823,1.0470000505447388
2824,0.6430000066757202
2825,0.46799999475479126
2826,0.4860000014305115
2827,0.5889999866485596
2828,0.8209999799728394
2829,1.1440000534057617
2830,1.5240000486373901
2831,1.9930000305175781
2832,2.2880001068115234
2833,2.4839999675750732
2834,2.7119998931884766
2835,2.861999988555908
2836,2.9030001163482666
2837,2.984999895095825
2838,-3.0280001163482666
2839,-2.7260000705718994
2840,-2.5139999389648438
2841,-2.4170000553131104
2842,-2.3459999561309814
2843,-2.1470000743865967
2844,-2.1419999599456787
2845,-2.065000057220459
2846,-1.8880000114440918
2847,-1.5800000429153442
2848,-1.156999945640564
2849,-0.8579999804496765
2850,-0.7179999947547913
2851,-0.367000013589859
2852,-0.11900000274181366
2853,0.17499999701976776
2854,0.3720000088214874
2855,0.42100000381469727
2856,0.48500001430511475
2857,0.4560000002384186
2858,0.40299999713897705
2859,0.47200000286102295
2860,0.3370000123977661
2861,0.1420000046491623
2862,0.3019999861717224
2863,0.5149999856948853
2864,0.609000027179718
2865,0.8939999938011169
2866,1.2619999647140503
2867,1.3980000019073486
2868,1.2269999980926514
2869,0.847000002861023
2870,0.4429999887943268
2871,0.1899999976158142
2872,0.13300000131130219
2873,0.2750000059604645
2874,0.36500000953674316
2875,0.6589999794960022
2876,0.9670000076293945
2877,1.1690000295639038
2878,1.027999997138977
2879,0.8619999885559082
2880,0.8970000147819519
2881,0.9049999713897705
2882,0.6880000233650208
2883,0.32899999618530273
2884,-0.15800000727176666
2885,-0.6830000281333923
2886,-1.2400000095367432
2887,-1.7350000143051147
2888,-1.9270000457763672
2889,-1.9780000448226929
2890,-1.9329999685287476
2891,-1.6890000104904175
2892,-1.6069999933242798
2893,-1.7549999952316284
2894,-1.781000018119812
2895,-1.8890000581741333
2896,-1.9900000095367432
2897,-2.1089999675750732
2898,-2.075000047683716
2899,-2.322999954223633
2900,-2.821000099182129
2901,3.0339999198913574
2902,2.757999897003174
2903,2.441999912261963
2904,2.431999921798706
2905,2.627000093460083
2906,2.9110000133514404
2907,3.119999885559082
2908,-3.009000062942505
2909,-3.0
2910,-3.010999917984009
2911,-3.0230000019073486
2912,-3.0409998893737793
2913,-3.071000099182129
2914,-2.990000009536743
2915,-2.880000114440918
2916,-2.8259999752044678
2917,-2.691999912261963
2918,-2.640000104904175
2919,-2.6089999675750732
2920,-2.5869998931884766
2921,-2.622999906539917
2922,-2.61299991607666
2923,-2.4779999256134033
2924,-2.4119999408721924
2925,-2.3440001010894775
2926,-2.2239999771118164
2927,-2.3529999256134033
2928,-2.444999933242798
2929,-2.740000009536743
2930,3.138000011444092
2931,2.88700008392334
2932,2.739000082015991
2933,2.8310000896453857
2934,2.8380000591278076
2935,2.8310000896453857
2936,2.7179999351501465
2937,2.4590001106262207
2938,2.36299991607666
2939,2.3519999980926514
2940,2.558000087738037
2941,2.687999963760376
2942,2.7730000019073486
2943,2.7920000553131104
2944,2.7019999027252197
2945,2.8420000076293945
2946,3.0810000896453857
2947,-2.9630000591278076
2948,-2.8570001125335693
2949,-2.98799991607666
2950,2.9769999980926514
2951,2.7960000038146973
2952,2.4140000343322754
2953,2.121999979019165
2954,1.725000023841858
2955,1.315000057220459
2956,1.0989999771118164
2957,0.8690000176429749
2958,0.5199999809265137
2959,0.42800000309944153
2960,0.6700000166893005
2961,1.065999984741211
2962,1.5199999809265137
2963,1.8990000486373901
2964,2.3450000286102295
2965,2.4769999980926514
2966,2.2769999504089355
2967,2.236999988555908
2968,2.4769999980926514
2969,2.753000020980835
2970,2.946000099182129
2971,2.812999963760376
2972,2.5269999504089355
2973,2.296999931335449
2974,2.124000072479248
2975,2.2269999980926514
2976,2.5840001106262207
2977,2.884999990463257
2978,2.9760000705718994
2979,3.1389999389648438
2980,-2.882999897003174
2981,-2.9749999046325684
2982,3.061000108718872
2983,2.888000011444092
2984,2.49399995803833
2985,2.1440000534057617
2986,1.7230000495910645
2987,1.4539999961853027
2988,1.3259999752044678
2989,1.5160000324249268
2990,1.6109999418258667
2991,1.3619999885559082
2992,1.0440000295639038
2993,0.8330000042915344
2994,0.453000009059906
2995,0.25
2996,0.3330000042915344
2997,0.3580000102519989
2998,0.41200000047683716
2999,0.7429999709129333
3000,0.9459999799728394
3001,0.3970000147819519
3002,-0.050999999046325684
3003,-0.3700000047683716
3004,-0.4740000069141388
3005,-0.27799999713897705
3006,-0.22699999809265137
3007,-0.29600000381469727
3008,-0.6370000243186951
3009,-0.9110000133514404
3010,-1.1820000410079956
3011,-1.4769999980926514
3012,-1.7400000095367432
3013,-1.5679999589920044
3014,-1.1009999513626099
3015,-0.6129999756813049
3016,-0.1940000057220459
3017,0.010999999940395355
3018,-0.029999999329447746
3019,-0.052000001072883606
3020,-0.012000000104308128
3021,0.14499999582767487
3022,0.19300000369548798
3023,0.19900000095367432
3024,0.20600000023841858
3025,0.8140000104904175
3026,0.8149999976158142
3027,0.8159999847412109
3028,0.8289999961853027
3029,0.8489999771118164
3030,0.8560000061988831
3031,0.7860000133514404
3032,0.7089999914169312
3033,0.5809999704360962
3034,0.7480000257492065
3035,1.034000039100647
3036,1.36899995803833
3037,1.6929999589920044
3038,1.88100004196167
3039,2.200000047683716
3040,2.2330000400543213
3041,2.0309998989105225
3042,1.7690000534057617
3043,1.6430000066757202
3044,1.2879999876022339
3045,0.9670000076293945
3046,0.5609999895095825
3047,0.28700000047683716
3048,-0.010999999940395355
3049,-0.4390000104904175
3050,-0.7379999756813049
3051,-1.0219999551773071
3052,-1.4500000476837158
3053,-1.7940000295639038
3054,-2.0179998874664307
3055,-2.1019999980926514
3056,-2.0480000972747803
3057,-1.7669999599456787
3058,-1.8179999589920044
3059,-1.9149999618530273
3060,-1.9179999828338623
3061,-1.9179999828338623
3062,-1.9390000104904175
3063,-1.9930000305175781
3064,-1.9299999475479126
3065,-1.8240000009536743
3066,-1.8229999542236328
3067,-1.9079999923706055
3068,-2.0880000591278076
3069,-2.4790000915527344
3070,-2.7960000038146973
3071,-3.121999979019165
3072,2.8010001182556152
3073,2.5239999294281006
3074,2.246000051498413
3075,2.122999906539917
3076,2.246999979019165
3077,2.4149999618530273
3078,2.7139999866485596
3079,3.059999942779541
3080,-2.9590001106262207
3081,-2.821000099182129
3082,-2.496999979019165
3083,-2.0980000495910645
3084,-1.9630000591278076
3085,-2.065999984741211
3086,-2.2190001010894775
3087,-2.2990000247955322
3088,-2.6080000400543213
3089,-3.062000036239624
3090,2.7790000438690186
3091,2.506999969482422
3092,2.302000045776367
3093,2.315999984741211
3094,2.134999990463257
3095,1.7419999837875366
3096,1.3320000171661377
3097,1.055999994277954
3098,0.9120000004768372
3099,0.9210000038146973
3100,0.6330000162124634
3101,0.3409999907016754
3102,0.07400000095367432
3103,0.01899999938905239
3104,0.07900000363588333
3105,-0.11400000005960464
3106,-0.13500000536441803
3107,0.01899999938905239
3108,0.1080000028014183
3109,0.1340000033378601
3110,0.15399999916553497
3111,0.34299999475479126
3112,0.5680000185966492
3113,0.878000020980835
3114,1.0080000162124634
3115,1.0509999990463257
3116,0.7599999904632568
3117,0.5820000171661377
3118,0.5080000162124634
3119,0.35499998927116394
3120,0.28700000047683716
3121,0.1850000023841858
3122,0.20900000631809235
3123,0.23199999332427979
3124,0.296999990940094
3125,0.31700000166893005
3126,0.2029999941587448
3127,-0.1469999998807907
3128,-0.5210000276565552
3129,-0.6650000214576721
3130,-0.6949999928474426
3131,-0.722000002861023
3132,-0.7490000128746033
3133,-0.7490000128746033
3134,-0.6940000057220459
3135,-0.6060000061988831
3136,-0.43799999356269836
3137,-0.30399999022483826
3138,-0.1860000044107437
3139,0.008999999612569809
3140,0.26499998569488525
3141,0.257999986410141
3142,-0.1850000023841858
3143,-0.652999997138977
3144,-0.9649999737739563
3145,-1.2640000581741333
3146,-1.468000054359436
3147,-1.4240000247955322
3148,-1.3200000524520874
3149,-1.2979999780654907
3150,-1.2699999809265137
3151,-1.1629999876022339
3152,-1.0889999866485596
3153,-0.9240000247955322
3154,-0.9319999814033508
3155,-1.0509999990463257
3156,-1.1239999532699585
3157,-1.0529999732971191
3158,-1.024999976158142
3159,-0.9639999866485596
3160,-0.8830000162124634
3161,-0.871999979019165
3162,-0.9459999799728394
3163,-1.1109999418258667
3164,-1.121000051498413
3165,-1.1050000190734863
3166,-1.0169999599456787
3167,-0.9909999966621399
3168,-0.9509999752044678
3169,-1.2359999418258667
3170,-1.6339999437332153
3171,-1.9579999446868896
3172,-2.4110000133514404
3173,-2.9240000247955322
3174,2.940000057220459
3175,2.8239998817443848
3176,2.8580000400543213
3177,2.744999885559082
3178,2.750999927520752
3179,2.8570001125335693
3180,2.9600000381469727
3181,2.806999921798706
3182,2.4489998817443848
3183,2.3499999046325684
3184,2.4049999713897705
3185,2.3529999256134033
3186,2.2200000286102295
3187,1.8890000581741333
3188,1.6460000276565552
3189,1.5260000228881836
3190,1.465999960899353
3191,1.6690000295639038
3192,1.6770000457763672
3193,1.5499999523162842
3194,1.468000054359436
3195,1.2120000123977661
3196,0.8830000162124634
3197,0.5690000057220459
3198,0.28700000047683716
3199,-0.18299999833106995
3200,-0.6970000267028809
3201,-1.1130000352859497
3202,-1.409999966621399
3203,-1.4919999837875366
3204,-1.4140000343322754
3205,-1.465000033378601
3206,-1.5190000534057617
3207,-1.5549999475479126
3208,-1.2890000343322754
3209,-1.0160000324249268
3210,-0.6850000023841858
3211,-0.4620000123977661
3212,-0.367000013589859
3213,-0.38199999928474426
3214,-0.30799999833106995
3215,-0.04100000113248825
3216,0.24400000274181366
3217,0.37299999594688416
3218,0.6620000004768372
3219,0.9169999957084656
3220,1.281999945640564
3221,1.7690000534057617
3222,2.0929999351501465
3223,2.4049999713897705
3224,2.8350000381469727
3225,-3.0959999561309814
3226,-3.0399999618530273
3227,-3.053999900817871
3228,3.0269999504089355
3229,2.938999891281128
3230,2.9609999656677246
3231,2.7899999618530273
3232,2.4709999561309814
3233,2.0940001010894775
3234,1.9730000495910645
3235,2.2039999961853027
3236,2.6010000705718994
3237,3.0309998989105225
3238,-3.0160000324249268
3239,-3.052999973297119
3240,-3.0450000762939453
3241,-3.0460000038146973
3242,-3.069999933242798
3243,-3.0250000953674316
3244,-2.9860000610351562
3245,-2.940000057220459
3246,-2.7750000953674316
3247,-2.7209999561309814
3248,-2.7190001010894775
3249,-2.7920000553131104
3250,-3.002000093460083
3251,3.068000078201294
3252,2.7750000953674316
3253,2.7300000190734863
3254,2.750999927520752
3255,2.8580000400543213
3256,2.5989999771118164
3257,2.2809998989105225
3258,2.007999897003174
3259,1.6150000095367432
3260,1.1419999599456787
3261,0.6579999923706055
3262,0.1679999977350235
3263,-0.3330000042915344
3264,-0.75
3265,-0.9160000085830688
3266,-0.8769999742507935
3267,-0.6959999799728394
3268,-0.550000011920929
3269,-0.5440000295639038
3270,-0.5519999861717224
3271,-0.6209999918937683
3272,-0.6140000224113464
3273,-0.24899999797344208
3274,0.12200000137090683
3275,0.4790000021457672
3276,0.5479999780654907
3277,0.5860000252723694
3278,0.2680000066757202
3279,-0.18199999630451202
3280,-0.45500001311302185
3281,-0.6790000200271606
3282,-0.8790000081062317
3283,-1.2339999675750732
3284,-1.6260000467300415
3285,-1.5119999647140503
3286,-1.090000033378601
3287,-0.7820000052452087
3288,-0.8500000238418579
3289,-0.9919999837875366
3290,-1.065000057220459
3291,-1.1950000524520874
3292,-1.4809999465942383
3293,-1.5750000476837158
3294,-1.5069999694824219
3295,-1.715999960899353
3296,-1.8639999628067017
3297,-1.722000002861023
3298,-1.4780000448226929
3299,-1.2890000343322754
3300,-0.9190000295639038
3301,-0.6159999966621399
3302,-0.2329999953508377
3303,0.08100000023841858
3304,0.5450000166893005
3305,0.9179999828338623
3306,1.0529999732971191
3307,1.2269999980926514
3308,1.4119999408721924
3309,1.6069999933242798
3310,1.996000051498413
3311,2.4769999980926514
3312,2.8299999237060547
3313,3.0439999103546143
3314,-2.9820001125335693
3315,-2.5910000801086426
3316,-2.4739999771118164
3317,-2.552999973297119
3318,-2.494999885559082
3319,-2.3949999809265137
3320,-2.4739999771118164
3321,-2.496000051498413
3322,-2.440999984741211
3323,-2.694000005722046
3324,-3.055999994277954
3325,2.687000036239624
3326,2.2860000133514404
3327,1.8910000324249268
3328,1.7960000038146973
3329,1.9819999933242798
3330,2.1449999809265137
3331,2.5250000953674316
3332,2.8480000495910645
3333,3.046999931335449
3334,-3.049999952316284
3335,-2.7639999389648438
3336,-2.388000011444092
3337,-2.1040000915527344
3338,-1.8289999961853027
3339,-1.7929999828338623
3340,-1.8040000200271606
3341,-1.9869999885559082
3342,-2.111999988555908
3343,-2.453000068664551
3344,-2.953000068664551
3345,2.9210000038146973
3346,2.6470000743865967
3347,2.305999994277954
3348,2.1389999389648438
3349,2.183000087738037
3350,2.257999897003174
3351,2.3320000171661377
3352,2.3469998836517334
3353,2.3610000610351562
3354,2.505000114440918
3355,2.7709999084472656
3356,3.00600004196167
3357,3.062000036239624
3358,3.111999988555908
3359,2.9779999256134033
3360,2.5369999408721924
3361,2.427000045776367
3362,2.5209999084472656
3363,2.4159998893737793
3364,2.3540000915527344
3365,2.256999969482422
3366,2.013000011444092
3367,1.8420000076293945
3368,1.4290000200271606
3369,1.3539999723434448
3370,1.5479999780654907
3371,1.6579999923706055
3372,1.5959999561309814
3373,1.4220000505447388
3374,1.2910000085830688
3375,1.246999979019165
3376,1.3320000171661377
3377,1.2970000505447388
3378,1.2109999656677246
3379,1.2079999446868896
3380,1.1399999856948853
3381,0.8949999809265137
3382,0.6290000081062317
3383,0.42800000309944153
3384,0.3499999940395355
3385,0.4050000011920929
3386,0.15000000596046448
3387,0.052000001072883606
3388,0.23800000548362732
3389,0.5080000162124634
3390,0.5230000019073486
3391,0.17599999904632568
3392,-0.010999999940395355
3393,0.18700000643730164
3394,0.41200000047683716
3395,0.6269999742507935
3396,0.7200000286102295
3397,0.7260000109672546
3398,0.652999997138977
3399,0.43799999356269836
3400,0.09700000286102295
3401,-0.28299999237060547
3402,-0.4779999852180481
3403,-0.5130000114440918
3404,-0.4429999887943268
3405,-0.39100000262260437
3406,-0.2930000126361847
3407,-0.3009999990463257
3408,-0.27900001406669617
3409,0.04600000008940697
3410,0.32499998807907104
3411,0.6209999918937683
3412,0.7120000123977661
3413,0.7620000243186951
3414,0.5450000166893005
3415,0.3319999873638153
3416,0.2370000034570694
3417,0.09300000220537186
3418,-0.19099999964237213
3419,-0.4180000126361847
3420,-0.625
3421,-0.8389999866485596
3422,-0.9980000257492065
3423,-1.0379999876022339
3424,-0.9520000219345093
3425,-0.7139999866485596
3426,-0.5440000295639038
3427,-0.17399999499320984
3428,0.006000000052154064
3429,-0.06199999898672104
3430,-0.019999999552965164
3431,0.12099999934434891
3432,0.00800000037997961
3433,-0.2709999978542328
3434,-0.7099999785423279
3435,-1.1549999713897705
3436,-1.4869999885559082
3437,-1.8049999475479126
3438,-1.968999981880188
3439,-2.371999979019165
3440,-2.7079999446868896
3441,-2.9070000648498535
3442,-2.9049999713897705
3443,-2.6589999198913574
3444,-2.321000099182129
3445,-1.940000057220459
3446,-1.7170000076293945
3447,-1.7050000429153442
3448,-1.9670000076293945
3449,-2.0859999656677246
3450,-2.1410000324249268
3451,-2.1700000762939453
3452,-2.24399995803833
3453,-2.2790000438690186
3454,-2.2049999237060547
3455,-2.059999942779541
3456,-2.056999921798706
3457,-2.055999994277954
3458,-2.114000082015991
3459,-2.263000011444092
3460,-2.2669999599456787
3461,-2.3359999656677246
3462,-2.421999931335449
3463,-2.5190000534057617
3464,-2.8310000896453857
3465,3.000999927520752
3466,2.6040000915527344
3467,2.127000093460083
3468,1.7280000448226929
3469,1.4299999475479126
3470,1.0369999408721924
3471,0.7409999966621399
3472,0.5720000267028809
3473,0.699999988079071
3474,0.7839999794960022
3475,0.972000002861023
3476,0.9959999918937683
3477,0.875
3478,0.8659999966621399
3479,1.1749999523162842
3480,1.680999994277954
3481,2.2190001010894775
3482,2.746999979019165
3483,-3.0260000228881836
3484,-2.615999937057495
3485,-2.38100004196167
3486,-2.2939999103546143
3487,-2.1540000438690186
3488,-2.121999979019165
3489,-2.0889999866485596
3490,-2.002000093460083
3491,-1.934000015258789
3492,-1.7710000276565552
3493,-1.652999997138977
3494,-1.6030000448226929
3495,-1.496000051498413
3496,-1.4299999475479126
3497,-1.3899999856948853
3498,-1.2890000343322754
3499,-1.402999997138977
3500,-1.5950000286102295
3501,-1.7120000123977661
3502,-1.600000023841858
3503,-1.3930000066757202
3504,-1.2699999809265137
3505,-1.0110000371932983
3506,-0.7820000052452087
3507,-0.753000020980835
3508,-0.6069999933242798
3509,-0.4869999885559082
3510,-0.38499999046325684
3511,1.027999997138977
3512,1.0989999771118164
3513,0.9290000200271606
3514,0.7549999952316284
3515,0.6980000138282776
3516,0.906000018119812
3517,1.3020000457763672
3518,1.5260000228881836
3519,1.684999942779541
3520,1.746000051498413
3521,1.774999976158142
3522,1.75
3523,1.8229999542236328
3524,1.875
3525,1.6430000066757202
3526,1.2740000486373901
3527,0.8140000104904175
3528,0.3319999873638153
3529,-0.1120000034570694
3530,-0.48500001430511475
3531,-0.9010000228881836
3532,-1.156000018119812
3533,-1.6649999618530273
3534,-2.11299991607666
3535,-2.4709999561309814
3536,-2.9000000953674316
3537,3.119999885559082
3538,-2.9800000190734863
3539,-2.6630001068115234
3540,-2.4830000400543213
3541,-2.303999900817871
3542,-2.1640000343322754
3543,-2.2790000438690186
3544,-2.6040000915527344
3545,-3.0390000343322754
3546,2.75
3547,2.3380000591278076
3548,2.130000114440918
3549,1.9759999513626099
3550,1.9500000476837158
3551,2.26200008392334
3552,2.7730000019073486
3553,-3.0929999351501465
3554,-2.940999984741211
3555,-2.930999994277954
3556,-2.7100000381469727
3557,-2.6080000400543213
3558,-2.6080000400543213
3559,-2.6600000858306885
3560,-2.9119999408721924
3561,3.0190000534057617
3562,2.6640000343322754
3563,2.259999990463257
3564,2.01200008392334
3565,1.7070000171661377
3566,1.5529999732971191
3567,1.4880000352859497
3568,1.3580000400543213
3569,1.3559999465942383
3570,1.3569999933242798
3571,1.343999981880188
3572,1.2920000553131104
3573,1.1959999799728394
3574,1.1239999532699585
3575,1.0290000438690186
3576,1.065000057220459
3577,1.1160000562667847
3578,0.8230000138282776
3579,0.5519999861717224
3580,0.4560000002384186
3581,2.8320000171661377
3582,2.8329999446868896
3583,2.8499999046325684
3584,2.88700008392334
3585,2.9769999980926514
3586,2.924999952316284
3587,2.7939999103546143
3588,2.5420000553131104
3589,2.2899999618530273
3590,2.243000030517578
3591,2.243000030517578
3592,2.302999973297119
3593,2.561000108718872
3594,2.8540000915527344
3595,3.0160000324249268
3596,-2.8329999446868896
3597,-2.3429999351501465
3598,-1.9279999732971191
3599,-1.6230000257492065
3600,-1.4500000476837158
3601,-1.4160000085830688
3602,-1.6369999647140503
3603,-1.753000020980835
3604,-1.8619999885559082
3605,-2.2090001106262207
3606,-2.7060000896453857
3607,3.127000093460083
3608,2.74399995803833
3609,2.2760000228881836
3610,1.7860000133514404
3611,1.2979999780654907
3612,0.9490000009536743
3613,0.9330000281333923
3614,0.9229999780654907
3615,0.9710000157356262
3616,1.3279999494552612
3617,1.7009999752044678
3618,2.1649999618530273
3619,2.4549999237060547
3620,2.496999979019165
3621,2.507999897003174
3622,2.5169999599456787
3623,2.377000093460083
3624,2.1429998874664307
3625,1.8600000143051147
3626,1.878000020980835
3627,2.130000114440918
3628,2.1710000038146973
3629,2.1540000438690186
3630,2.25
3631,2.0989999771118164
3632,1.8029999732971191
3633,1.496999979019165
3634,1.2929999828338623
3635,0.8799999952316284
3636,0.6629999876022339
3637,0.7839999794960022
3638,0.8669999837875366
3639,1.1230000257492065
3640,1.5119999647140503
3641,1.8359999656677246
3642,1.8359999656677246
3643,1.7690000534057617
3644,1.5740000009536743
3645,1.503000020980835
3646,1.5829999446868896
3647,1.7239999771118164
3648,1.6679999828338623
3649,-1.7719999551773071
3650,-1.7200000286102295
3651,-1.6779999732971191
3652,-1.6050000190734863
3653,-1.378999948501587
3654,-1.0920000076293945
3655,-1.215999960899353
3656,-1.6330000162124634
3657,-1.7990000247955322
3658,-1.6920000314712524
3659,-1.6139999628067017
3660,-1.3660000562667847
3661,-0.9829999804496765
3662,-0.7900000214576721
3663,-0.796999990940094
3664,-0.9330000281333923
3665,-0.8230000138282776
3666,-0.6190000176429749
3667,-0.3319999873638153
3668,-0.041999999433755875
3669,0.22300000488758087
3670,0.33000001311302185
3671,0.33500000834465027
3672,0.15600000321865082
3673,-0.02199999988079071
3674,-0.17599999904632568
3675,-0.25699999928474426
3676,-0.4359999895095825
3677,-0.9210000038146973
3678,-1.4019999504089355
3679,-1.753999948501587
3680,-1.902999997138977
3681,-1.6690000295639038
3682,-1.3350000381469727
3683,-1.2929999828338623
3684,-1.6009999513626099
3685,-1.9830000400543213
3686,-2.1570000648498535
3687,-2.1600000858306885
3688,-2.322000026702881
3689,-2.6579999923706055
3690,-3.1070001125335693
3691,2.8970000743865967
3692,2.944999933242798
3693,-3.059999942779541
3694,-2.7219998836517334
3695,-2.51200008392334
3696,-2.4730000495910645
3697,-2.742000102996826
3698,-3.062000036239624
3699,2.9660000801086426
3700,2.638000011444092
3701,2.1610000133514404
3702,1.687999963760376
3703,1.218000054359436
3704,0.8360000252723694
3705,0.7049999833106995
3706,0.734000027179718
3707,0.5529999732971191
3708,0.49799999594688416
3709,0.5339999794960022
3710,0.5889999866485596
3711,0.5
3712,0.0689999982714653
3713,-0.2930000126361847
3714,-0.4880000054836273
3715,-0.953000009059906
3716,-1.5010000467300415
3717,-2.0239999294281006
3718,-2.2890000343322754
3719,-2.2939999103546143
3720,-2.361999988555908
3721,-2.562000036239624
3722,-2.8610000610351562
3723,-3.109999895095825
3724,2.878999948501587
3725,2.509999990463257
3726,2.2049999237060547
3727,1.7960000038146973
3728,1.4839999675750732
3729,1.5260000228881836
3730,1.6339999437332153
3731,1.7109999656677246
3732,1.875
3733,2.005000114440918
3734,1.9550000429153442
3735,1.9329999685287476
3736,2.0360000133514404
3737,2.11299991607666
3738,1.9950000047683716
3739,1.9600000381469727
3740,2.063999891281128
3741,2.3919999599456787
3742,2.822999954223633
3743,3.007999897003174
3744,2.927000045776367
3745,2.990999937057495
3746,-3.0789999961853027
3747,-2.9149999618530273
3748,-2.8389999866485596
3749,-2.7009999752044678
3750,-2.7049999237060547
3751,-2.822999954223633
3752,-2.7920000553131104
3753,-3.0169999599456787
3754,2.9149999618530273
3755,2.5329999923706055
3756,2.2960000038146973
3757,2.200000047683716
3758,2.2209999561309814
3759,2.2249999046325684
3760,2.121999979019165
3761,2.059000015258789
3762,1.9160000085830688
3763,1.8200000524520874
3764,1.534000039100647
3765,1.1390000581741333
3766,0.847000002861023
3767,0.5899999737739563
3768,0.7049999833106995
3769,0.7879999876022339
3770,0.7580000162124634
3771,1.062999963760376
3772,1.38100004196167
3773,1.468000054359436
3774,1.6369999647140503
3775,1.6979999542236328
3776,1.4620000123977661
3777,1.0980000495910645
3778,0.7049999833106995
3779,0.5799999833106995
3780,0.7099999785423279
3781,0.828000009059906
3782,0.7509999871253967
3783,0.39399999380111694
3784,0.15600000321865082
3785,-0.041999999433755875
3786,-0.11299999803304672
3787,-0.04699999839067459
3788,0.03500000014901161
3789,-0.17100000381469727
3790,-0.5099999904632568
3791,-0.7720000147819519
3792,-1.0099999904632568
3793,-1.1440000534057617
3794,-1.3279999494552612
3795,-1.6519999504089355
3796,-1.7239999771118164
3797,-1.7890000343322754
3798,-1.840000033378601
3799,-1.871000051498413
3800,-2.0739998817443848
3801,-2.3980000019073486
3802,-2.2809998989105225
3803,-1.934000015258789
3804,-1.7109999656677246
3805,-1.7799999713897705
3806,-1.8730000257492065
3807,-2.01200008392334
3808,-2.3450000286102295
3809,-2.7019999027252197
3810,3.13100004196167
3811,2.750999927520752
3812,2.5350000858306885
3813,2.2190001010894775
3814,2.203000068664551
3815,2.246999979019165
3816,2.309999942779541
3817,2.3329999446868896
3818,2.0460000038146973
3819,1.6430000066757202
3820,1.4620000123977661
3821,1.569000005722046
3822,1.4980000257492065
3823,1.253000020980835
3824,0.925000011920929
3825,0.6740000247955322
3826,0.5669999718666077
3827,0.46299999952316284
3828,0.1420000046491623
3829,-0.11800000071525574
3830,-0.3330000042915344
3831,-0.652999997138977
3832,-0.8820000290870667
3833,-1.2990000247955322
3834,-1.562000036239624
3835,-1.7619999647140503
3836,-2.013000011444092
3837,-2.1410000324249268
3838,-2.2730000019073486
3839,-2.5399999618530273
3840,-2.8519999980926514
3841,3.0339999198913574
3842,2.9130001068115234
3843,2.8289999961853027
3844,2.624000072479248
3845,2.5260000228881836
